epoch,train_loss,val_loss,accuracy,precision,recall,f1,roc_auc
1,0.2088417045063034,0.23673070031383966,0.8938002296211252,0.5303030303030303,0.3626943005181347,0.4307692307692308,0.8958679676341413
2,0.10873669044215593,0.22549315667727238,0.9052812858783008,0.6014492753623188,0.43005181347150256,0.5015105740181269,0.910612563010734
3,0.06980532588028808,0.25312418080909105,0.9024110218140069,0.5732484076433121,0.46632124352331605,0.5142857142857142,0.906424669768562
4,0.045538674451789406,0.29792042076587677,0.9029850746268657,0.5659340659340659,0.533678756476684,0.5493333333333333,0.897951879367267
5,0.028659661283549562,0.3510564200742647,0.9070034443168772,0.6083916083916084,0.45077720207253885,0.5178571428571429,0.8838327920068771
6,0.023258950566640027,0.37725696422108346,0.9029850746268657,0.5895522388059702,0.40932642487046633,0.4831804281345566,0.8803473409219386
7,0.0179355950544003,0.3818645913893812,0.9087256027554536,0.6666666666666666,0.35233160621761656,0.4610169491525424,0.884347916255515
8,0.01640146368331276,0.3531739691188976,0.9087256027554536,0.60625,0.5025906735751295,0.5495750708215298,0.9005609502369906
9,0.013312913167744186,0.3879532007891877,0.9070034443168772,0.628099173553719,0.39378238341968913,0.4840764331210191,0.8838294470442237
10,0.01503837033936145,0.42508658605502614,0.9092996555683123,0.6495726495726496,0.39378238341968913,0.49032258064516127,0.899360108644387
11,0.011086909282571797,0.4534920442733918,0.8989667049368542,0.547486033519553,0.5077720207253886,0.5268817204301075,0.8924360359516585
12,0.008151634148954595,0.43053303652119007,0.9052812858783008,0.5752688172043011,0.5544041450777202,0.5646437994722955,0.8997665216067863
13,0.007197346899426661,0.5056307329512901,0.9087256027554536,0.5977011494252874,0.538860103626943,0.5667574931880109,0.8932956913536062
14,0.013730539384615255,0.4389706988713087,0.8983926521239954,0.5571428571428572,0.40414507772020725,0.46846846846846846,0.8906765855959219
15,0.011291837153433845,0.42342499729960165,0.9024110218140069,0.5628415300546448,0.533678756476684,0.5478723404255319,0.8956806497255457
16,0.007860457622389414,0.4836191966719113,0.9081515499425947,0.6064516129032258,0.48704663212435234,0.5402298850574713,0.8871576848844482
17,0.00912597062121038,0.42661427101708443,0.9092996555683123,0.6277372262773723,0.44559585492227977,0.5212121212121212,0.8941687266061675
18,0.007538334575977997,0.4570522583105808,0.9098737083811711,0.6168831168831169,0.49222797927461137,0.547550432276657,0.899828403415876
19,0.009698397656402121,0.44212242488318415,0.9115958668197475,0.6065573770491803,0.5751295336787565,0.5904255319148937,0.905411146084554
20,0.005283034078900707,0.44482155630940273,0.9173363949483353,0.6842105263157895,0.47150259067357514,0.558282208588957,0.9003401827018601
